pressure_bar,PC_lat-49.3,PC_lat-46.2,PC_lat-43.0,PC_lat-39.9,PC_lat-36.8,PC_lat-33.9,PC_lat-31.1,PC_lat-28.3,PC_lat-25.6,PC_lat-23.0,PC_lat-20.4,PC_lat-17.9,PC_lat-15.4,PC_lat-12.9,PC_lat-10.5,PC_lat-8.1,PC_lat-5.7,PC_lat-3.3,PC_lat-0.9,PC_lat+1.5,PC_lat+3.9,PC_lat+6.3,PC_lat+8.7,PC_lat+11.1,PC_lat+13.6,PC_lat+16.0,PC_lat+18.5,PC_lat+21.1,PC_lat+23.6,PC_lat+26.3,PC_lat+29.0,PC_lat+31.7,PC_lat+34.6,PC_lat+37.6,PC_lat+40.6,PC_lat+43.8,PC_lat+47.0
0.101395,3.0265e-08,7.3125e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2415e-08,1.4320e-08,6.2157e-09,9.1351e-09,4.9446e-09,5.3291e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9488e-08,7.9057e-09,1.7090e-08,1.8556e-08,8.9066e-09,3.0641e-09,8.0081e-09,7.8729e-09,1.9819e-08,2.6089e-08,1.4814e-08,1.0841e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.4911e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.102809,3.0265e-08,7.4751e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2449e-08,1.4392e-08,6.3067e-09,9.1532e-09,4.9645e-09,5.3306e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9539e-08,7.9863e-09,1.7348e-08,1.8452e-08,9.0467e-09,3.1146e-09,8.0978e-09,7.9352e-09,1.9819e-08,2.6089e-08,1.4816e-08,1.0858e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.5094e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.104243,3.0265e-08,7.6410e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2485e-08,1.4463e-08,6.3989e-09,9.1712e-09,4.9842e-09,5.3321e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9590e-08,8.0676e-09,1.7609e-08,1.8348e-08,9.1889e-09,3.1658e-09,8.1885e-09,7.9978e-09,1.9819e-08,2.6089e-08,1.4817e-08,1.0875e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.5277e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.105697,3.0265e-08,7.8103e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2519e-08,1.4536e-08,6.4923e-09,9.1893e-09,5.0042e-09,5.3335e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9641e-08,8.1496e-09,1.7873e-08,1.8246e-08,9.3331e-09,3.2179e-09,8.2799e-09,8.0609e-09,1.9819e-08,2.6090e-08,1.4818e-08,1.0893e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.5464e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.107172,3.0265e-08,7.9830e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2554e-08,1.4608e-08,6.5869e-09,9.2073e-09,5.0240e-09,5.3350e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9691e-08,8.2323e-09,1.8140e-08,1.8143e-08,9.4793e-09,3.2706e-09,8.3723e-09,8.1243e-09,1.9819e-08,2.6090e-08,1.4819e-08,1.0910e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.5651e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.108667,3.0265e-08,8.1593e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2588e-08,1.4681e-08,6.6826e-09,9.2252e-09,5.0440e-09,5.3364e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9742e-08,8.3156e-09,1.8412e-08,1.8041e-08,9.6278e-09,3.3241e-09,8.4655e-09,8.1881e-09,1.9819e-08,2.6090e-08,1.4820e-08,1.0927e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.5842e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.110183,3.0265e-08,8.3391e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2622e-08,1.4753e-08,6.7797e-09,9.2431e-09,5.0640e-09,5.3378e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9793e-08,8.3998e-09,1.8687e-08,1.7939e-08,9.7773e-09,3.3785e-09,8.5597e-09,8.2523e-09,1.9819e-08,2.6090e-08,1.4821e-08,1.0944e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.6034e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.11172,3.0265e-08,8.5226e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8448e-08,2.2656e-08,1.4826e-08,6.8780e-09,9.2610e-09,5.0840e-09,5.3391e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9843e-08,8.4846e-09,1.8965e-08,1.7838e-08,9.9296e-09,3.4336e-09,8.6546e-09,8.3169e-09,1.9819e-08,2.6090e-08,1.4821e-08,1.0961e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.6228e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.113278,3.0265e-08,8.7219e-09,2.7631e-08,2.5707e-08,2.0325e-08,1.8505e-08,2.8462e-08,2.2715e-08,1.4918e-08,6.9885e-09,9.2968e-09,5.1182e-09,5.3551e-09,7.8171e-09,1.5370e-08,2.2244e-08,3.7377e-08,1.9935e-08,8.5848e-09,1.9287e-08,1.7764e-08,1.0102e-08,3.4958e-09,8.7711e-09,8.3961e-09,1.9819e-08,2.6090e-08,1.4849e-08,1.0999e-08,2.3928e-08,1.8997e-08,2.5305e-08,1.6463e-08,2.9326e-08,2.2560e-08,2.8817e-08,2.1971e-08
0.114858,3.0265e-08,8.9946e-09,2.7631e-08,2.5707e-08,2.0391e-08,1.8611e-08,2.8683e-08,2.2913e-08,1.5111e-08,7.1633e-09,9.4334e-09,5.2336e-09,5.4533e-09,7.9119e-09,1.5613e-08,2.2418e-08,3.7520e-08,2.0259e-08,8.7694e-09,1.9837e-08,1.7834e-08,1.0379e-08,3.5951e-09,9.0062e-09,8.5574e-09,1.9939e-08,2.6278e-08,1.5022e-08,1.1159e-08,2.4098e-08,1.9119e-08,2.5365e-08,1.6925e-08,2.9526e-08,2.2560e-08,2.8860e-08,2.1971e-08
0.11646,3.0265e-08,9.2754e-09,2.7631e-08,2.5707e-08,2.0459e-08,1.8718e-08,2.8906e-08,2.3112e-08,1.5305e-08,7.3421e-09,9.5723e-09,5.3513e-09,5.5532e-09,8.0076e-09,1.5860e-08,2.2594e-08,3.7664e-08,2.0589e-08,8.9577e-09,2.0402e-08,1.7904e-08,1.0662e-08,3.6972e-09,9.2471e-09,8.7215e-09,2.0060e-08,2.6468e-08,1.5197e-08,1.1320e-08,2.4268e-08,1.9241e-08,2.5427e-08,1.7400e-08,2.9728e-08,2.2560e-08,2.8903e-08,2.1971e-08
0.118085,3.0265e-08,9.5639e-09,2.7631e-08,2.5707e-08,2.0525e-08,1.8825e-08,2.9130e-08,2.3312e-08,1.5502e-08,7.5251e-09,9.7131e-09,5.4715e-09,5.6546e-09,8.1043e-09,1.6110e-08,2.2770e-08,3.7807e-08,2.0922e-08,9.1496e-09,2.0981e-08,1.7974e-08,1.0953e-08,3.8018e-09,9.4940e-09,8.8883e-09,2.0183e-08,2.6658e-08,1.5374e-08,1.1483e-08,2.4439e-08,1.9363e-08,2.5488e-08,1.7887e-08,2.9930e-08,2.2560e-08,2.8945e-08,2.1972e-08
0.119732,3.0265e-08,9.8614e-09,2.7631e-08,2.5707e-08,2.0592e-08,1.8933e-08,2.9356e-08,2.3513e-08,1.5702e-08,7.7122e-09,9.8549e-09,5.5941e-09,5.7577e-09,8.2021e-09,1.6365e-08,2.2948e-08,3.7951e-08,2.1261e-08,9.3457e-09,2.1576e-08,1.8044e-08,1.1252e-08,3.9092e-09,9.7467e-09,9.0581e-09,2.0305e-08,2.6849e-08,1.5553e-08,1.1649e-08,2.4611e-08,1.9486e-08,2.5549e-08,1.8386e-08,3.0133e-08,2.2560e-08,2.8988e-08,2.1972e-08
0.121402,3.0265e-08,1.0168e-08,2.7631e-08,2.5707e-08,2.0659e-08,1.9041e-08,2.9582e-08,2.3716e-08,1.5903e-08,7.9038e-09,9.9994e-09,5.7192e-09,5.8627e-09,8.3008e-09,1.6622e-08,2.3126e-08,3.8095e-08,2.1604e-08,9.5447e-09,2.2187e-08,1.8114e-08,1.1557e-08,4.0195e-09,1.0007e-08,9.2308e-09,2.0428e-08,2.7042e-08,1.5733e-08,1.1816e-08,2.4784e-08,1.9609e-08,2.5610e-08,1.8898e-08,3.0337e-08,2.2560e-08,2.9030e-08,2.1972e-08
0.123095,3.0265e-08,1.0482e-08,2.7631e-08,2.5707e-08,2.0725e-08,1.9149e-08,2.9810e-08,2.3920e-08,1.6106e-08,8.0996e-09,1.0145e-08,5.8470e-09,5.9693e-09,8.4006e-09,1.6883e-08,2.3307e-08,3.8239e-08,2.1953e-08,9.7484e-09,2.2814e-08,1.8184e-08,1.1870e-08,4.1326e-09,1.0272e-08,9.4063e-09,2.0551e-08,2.7235e-08,1.5915e-08,1.1986e-08,2.4958e-08,1.9733e-08,2.5671e-08,1.9424e-08,3.0542e-08,2.2560e-08,2.9073e-08,2.1972e-08
0.124813,3.0265e-08,1.0807e-08,2.7632e-08,2.5707e-08,2.0792e-08,1.9257e-08,3.0039e-08,2.4126e-08,1.6313e-08,8.3000e-09,1.0293e-08,5.9774e-09,6.0777e-09,8.5014e-09,1.7148e-08,2.3487e-08,3.8382e-08,2.2306e-08,9.9558e-09,2.3457e-08,1.8255e-08,1.2192e-08,4.2487e-09,1.0544e-08,9.5854e-09,2.0674e-08,2.7430e-08,1.6099e-08,1.2157e-08,2.5132e-08,1.9858e-08,2.5732e-08,1.9963e-08,3.0748e-08,2.2560e-08,2.9115e-08,2.1972e-08
0.126554,3.0265e-08,1.1140e-08,2.7632e-08,2.5707e-08,2.0860e-08,1.9367e-08,3.0270e-08,2.4332e-08,1.6521e-08,8.5050e-09,1.0443e-08,6.1104e-09,6.1878e-09,8.6032e-09,1.7417e-08,2.3669e-08,3.8527e-08,2.2665e-08,1.0168e-08,2.4118e-08,1.8325e-08,1.2520e-08,4.3678e-09,1.0824e-08,9.7672e-09,2.0799e-08,2.7626e-08,1.6285e-08,1.2332e-08,2.5308e-08,1.9983e-08,2.5793e-08,2.0516e-08,3.0955e-08,2.2560e-08,2.9157e-08,2.1972e-08
0.128319,3.0265e-08,1.1483e-08,2.7632e-08,2.5707e-08,2.0926e-08,1.9477e-08,3.0502e-08,2.4541e-08,1.6731e-08,8.7146e-09,1.0594e-08,6.2462e-09,6.2998e-09,8.7061e-09,1.7689e-08,2.3851e-08,3.8672e-08,2.3028e-08,1.0383e-08,2.4795e-08,1.8396e-08,1.2859e-08,4.4901e-09,1.1109e-08,9.9518e-09,2.0923e-08,2.7822e-08,1.6472e-08,1.2508e-08,2.5484e-08,2.0109e-08,2.5853e-08,2.1084e-08,3.1164e-08,2.2560e-08,2.9199e-08,2.1972e-08
0.130109,3.0265e-08,1.1819e-08,2.7632e-08,2.5707e-08,2.0979e-08,1.9572e-08,3.0700e-08,2.4714e-08,1.6922e-08,8.9232e-09,1.0752e-08,6.3983e-09,6.4252e-09,8.8213e-09,1.8009e-08,2.4089e-08,3.8891e-08,2.3413e-08,1.0594e-08,2.5498e-08,1.8450e-08,1.3197e-08,4.6123e-09,1.1411e-08,1.0133e-08,2.1019e-08,2.7990e-08,1.6653e-08,1.2685e-08,2.5636e-08,2.0220e-08,2.5899e-08,2.1695e-08,3.1358e-08,2.2560e-08,2.9227e-08,2.1972e-08
0.131924,3.0265e-08,1.2136e-08,2.7632e-08,2.5707e-08,2.1008e-08,1.9644e-08,3.0845e-08,2.4825e-08,1.7079e-08,9.1265e-09,1.0915e-08,6.5767e-09,6.5726e-09,8.9566e-09,1.8408e-08,2.4418e-08,3.9234e-08,2.3830e-08,1.0794e-08,2.6231e-08,1.8476e-08,1.3531e-08,4.7324e-09,1.1739e-08,1.0302e-08,2.1067e-08,2.8107e-08,1.6820e-08,1.2863e-08,2.5748e-08,2.0307e-08,2.5920e-08,2.2372e-08,3.1528e-08,2.2560e-08,2.9232e-08,2.1972e-08
0.133764,3.0265e-08,1.2461e-08,2.7632e-08,2.5707e-08,2.1038e-08,1.9716e-08,3.0989e-08,2.4936e-08,1.7238e-08,9.3345e-09,1.1081e-08,6.7596e-09,6.7231e-09,9.0937e-09,1.8815e-08,2.4749e-08,3.9579e-08,2.4253e-08,1.0997e-08,2.6984e-08,1.8503e-08,1.3873e-08,4.8553e-09,1.2074e-08,1.0476e-08,2.1114e-08,2.8226e-08,1.6989e-08,1.3042e-08,2.5859e-08,2.0394e-08,2.5942e-08,2.3069e-08,3.1698e-08,2.2560e-08,2.9237e-08,2.1972e-08
0.13563,3.0265e-08,1.2794e-08,2.7632e-08,2.5707e-08,2.1067e-08,1.9789e-08,3.1134e-08,2.5047e-08,1.7396e-08,9.5462e-09,1.1250e-08,6.9475e-09,6.8767e-09,9.2328e-09,1.9231e-08,2.5086e-08,3.9927e-08,2.4684e-08,1.1203e-08,2.7757e-08,1.8529e-08,1.4224e-08,4.9812e-09,1.2418e-08,1.0651e-08,2.1162e-08,2.8344e-08,1.7158e-08,1.3225e-08,2.5971e-08,2.0481e-08,2.5962e-08,2.3785e-08,3.1870e-08,2.2560e-08,2.9242e-08,2.1972e-08
0.137522,3.0265e-08,1.3135e-08,2.7632e-08,2.5707e-08,2.1095e-08,1.9861e-08,3.1279e-08,2.5158e-08,1.7557e-08,9.7625e-09,1.1421e-08,7.1400e-09,7.0335e-09,9.3737e-09,1.9656e-08,2.5426e-08,4.0277e-08,2.5121e-08,1.1413e-08,2.8551e-08,1.8555e-08,1.4582e-08,5.1101e-09,1.2773e-08,1.0829e-08,2.1209e-08,2.8462e-08,1.7330e-08,1.3409e-08,2.6083e-08,2.0569e-08,2.5983e-08,2.4522e-08,3.2041e-08,2.2560e-08,2.9247e-08,2.1972e-08
0.13944,3.0265e-08,1.3484e-08,2.7632e-08,2.5707e-08,2.1124e-08,1.9934e-08,3.1424e-08,2.5170e-08,1.7718e-08,9.9836e-09,1.1593e-08,7.3376e-09,7.1937e-09,9.5164e-09,2.0088e-08,2.5770e-08,4.0629e-08,2.5566e-08,1.1627e-08,2.9366e-08,1.8581e-08,1.4949e-08,5.2421e-09,1.3135e-08,1.1009e-08,2.1257e-08,2.8581e-08,1.7502e-08,1.3595e-08,2.6194e-08,2.0656e-08,2.6003e-08,2.5282e-08,3.2214e-08,2.2560e-08,2.9251e-08,2.1972e-08
0.141385,3.0265e-08,1.3842e-08,2.7632e-08,2.5707e-08,2.1153e-08,2.0006e-08,3.1570e-08,2.5170e-08,1.7880e-08,1.0209e-08,1.1768e-08,7.5403e-09,7.3573e-09,9.6609e-09,2.0529e-08,2.6117e-08,4.0984e-08,2.6017e-08,1.1845e-08,3.0202e-08,1.8607e-08,1.5324e-08,5.3773e-09,1.3508e-08,1.1193e-08,2.1304e-08,2.8700e-08,1.7677e-08,1.3785e-08,2.6307e-08,2.0744e-08,2.6024e-08,2.6063e-08,3.2386e-08,2.2560e-08,2.9255e-08,2.1972e-08
0.143357,3.0265e-08,1.4210e-08,2.7632e-08,2.5707e-08,2.1182e-08,2.0079e-08,3.1716e-08,2.5170e-08,1.8044e-08,1.0439e-08,1.1947e-08,7.7481e-09,7.5242e-09,9.8082e-09,2.0980e-08,2.6469e-08,4.1341e-08,2.6476e-08,1.2065e-08,3.1060e-08,1.8633e-08,1.5708e-08,5.5157e-09,1.3891e-08,1.1380e-08,2.1352e-08,2.8819e-08,1.7852e-08,1.3976e-08,2.6420e-08,2.0832e-08,2.6043e-08,2.6866e-08,3.2560e-08,2.2560e-08,2.9260e-08,2.1972e-08
0.145357,3.0265e-08,1.4586e-08,2.7632e-08,2.5707e-08,2.1211e-08,2.0152e-08,3.1862e-08,2.5170e-08,1.8209e-08,1.0674e-08,1.2126e-08,7.9613e-09,7.6946e-09,9.9565e-09,2.1440e-08,2.6826e-08,4.1702e-08,2.6942e-08,1.2291e-08,3.1941e-08,1.8659e-08,1.6102e-08,5.6573e-09,1.4283e-08,1.1568e-08,2.1399e-08,2.8938e-08,1.8029e-08,1.4169e-08,2.6533e-08,2.0919e-08,2.6064e-08,2.7692e-08,3.2733e-08,2.2560e-08,2.9263e-08,2.1972e-08
0.147385,3.0266e-08,1.4971e-08,2.7632e-08,2.5707e-08,2.1239e-08,2.0224e-08,3.2009e-08,2.5170e-08,1.8375e-08,1.0913e-08,1.2308e-08,8.1800e-09,7.8686e-09,1.0108e-08,2.1908e-08,2.7186e-08,4.2064e-08,2.7415e-08,1.2519e-08,3.2846e-08,1.8685e-08,1.6503e-08,5.8024e-09,1.4686e-08,1.1760e-08,2.1446e-08,2.9058e-08,1.8207e-08,1.4365e-08,2.6646e-08,2.1008e-08,2.6071e-08,2.8543e-08,3.2909e-08,2.2560e-08,2.9267e-08,2.1972e-08
0.14944,3.0266e-08,1.5335e-08,2.7632e-08,2.5707e-08,2.1273e-08,2.0289e-08,3.2116e-08,2.5170e-08,1.8517e-08,1.1153e-08,1.2509e-08,8.4232e-09,8.0657e-09,1.0278e-08,2.2450e-08,2.7631e-08,4.2569e-08,2.7925e-08,1.2734e-08,3.3775e-08,1.8697e-08,1.6898e-08,5.9382e-09,1.5097e-08,1.1936e-08,2.1466e-08,2.9156e-08,1.8376e-08,1.4558e-08,2.6726e-08,2.1077e-08,2.6071e-08,2.9434e-08,3.3064e-08,2.2560e-08,2.9279e-08,2.1972e-08
0.151525,3.0266e-08,1.5689e-08,2.7632e-08,2.5707e-08,2.1308e-08,2.0348e-08,3.2197e-08,2.5170e-08,1.8641e-08,1.1392e-08,1.2722e-08,8.6861e-09,8.2807e-09,1.0463e-08,2.3049e-08,2.8134e-08,4.3174e-08,2.8462e-08,1.2942e-08,3.4727e-08,1.8699e-08,1.7289e-08,6.0683e-09,1.5519e-08,1.2104e-08,2.1467e-08,2.9240e-08,1.8539e-08,1.4752e-08,2.6784e-08,2.1135e-08,2.6071e-08,3.0364e-08,3.3209e-08,2.2560e-08,2.9297e-08,2.1972e-08
0.153639,3.0266e-08,1.6050e-08,2.7632e-08,2.5707e-08,2.1344e-08,2.0405e-08,3.2277e-08,2.5170e-08,1.8766e-08,1.1636e-08,1.2939e-08,8.9567e-09,8.5010e-09,1.0651e-08,2.3663e-08,2.8646e-08,4.3787e-08,2.9009e-08,1.3152e-08,3.5706e-08,1.8702e-08,1.7689e-08,6.2012e-09,1.5951e-08,1.2274e-08,2.1468e-08,2.9324e-08,1.8704e-08,1.4948e-08,2.6842e-08,2.1192e-08,2.6071e-08,3.1321e-08,3.3353e-08,2.2560e-08,2.9314e-08,2.1972e-08
0.155782,3.0266e-08,1.6418e-08,2.7632e-08,2.5708e-08,2.1380e-08,2.0464e-08,3.2357e-08,2.5170e-08,1.8892e-08,1.1885e-08,1.3159e-08,9.2352e-09,8.7267e-09,1.0842e-08,2.4291e-08,2.9167e-08,4.4408e-08,2.9566e-08,1.3366e-08,3.6709e-08,1.8704e-08,1.8097e-08,6.3365e-09,1.6394e-08,1.2445e-08,2.1468e-08,2.9408e-08,1.8869e-08,1.5146e-08,2.6899e-08,2.1248e-08,2.6071e-08,3.2307e-08,3.3498e-08,2.2560e-08,2.9331e-08,2.1972e-08
0.157955,3.0266e-08,1.6795e-08,2.7632e-08,2.5708e-08,2.1415e-08,2.0523e-08,3.2438e-08,2.5170e-08,1.9019e-08,1.2140e-08,1.3383e-08,9.5220e-09,8.9581e-09,1.1036e-08,2.4936e-08,2.9696e-08,4.5036e-08,3.0131e-08,1.3583e-08,3.7740e-08,1.8706e-08,1.8515e-08,6.4747e-09,1.6849e-08,1.2619e-08,2.1468e-08,2.9492e-08,1.9035e-08,1.5346e-08,2.6956e-08,2.1305e-08,2.6071e-08,3.3321e-08,3.3643e-08,2.2560e-08,2.9347e-08,2.1972e-08
0.160158,3.0266e-08,1.7179e-08,2.7632e-08,2.5708e-08,2.1451e-08,2.0582e-08,3.2518e-08,2.5170e-08,1.9146e-08,1.2398e-08,1.3609e-08,9.8166e-09,9.1950e-09,1.1234e-08,2.5596e-08,3.0234e-08,4.5672e-08,3.0707e-08,1.3802e-08,3.8796e-08,1.8708e-08,1.8941e-08,6.6156e-09,1.7315e-08,1.2794e-08,2.1469e-08,2.9576e-08,1.9202e-08,1.5549e-08,2.7014e-08,2.1363e-08,2.6071e-08,3.4365e-08,3.3788e-08,2.2560e-08,2.9364e-08,2.1972e-08
0.162392,3.0266e-08,1.7571e-08,2.7632e-08,2.5708e-08,2.1486e-08,2.0640e-08,3.2598e-08,2.5170e-08,1.9273e-08,1.2662e-08,1.3840e-08,1.0120e-08,9.4380e-09,1.1435e-08,2.6272e-08,3.0780e-08,4.6315e-08,3.1293e-08,1.4025e-08,3.9880e-08,1.8710e-08,1.9375e-08,6.7593e-09,1.7793e-08,1.2972e-08,2.1469e-08,2.9660e-08,1.9371e-08,1.5754e-08,2.7071e-08,2.1420e-08,2.6071e-08,3.5439e-08,3.3934e-08,2.2560e-08,2.9381e-08,2.1972e-08
0.164657,3.0266e-08,1.7972e-08,2.7632e-08,2.5708e-08,2.1522e-08,2.0698e-08,3.2678e-08,2.5170e-08,1.9401e-08,1.2931e-08,1.4073e-08,1.0432e-08,9.6861e-09,1.1639e-08,2.6965e-08,3.1335e-08,4.6967e-08,3.1889e-08,1.4251e-08,4.0993e-08,1.8712e-08,1.9820e-08,6.9059e-09,1.8284e-08,1.3152e-08,2.1469e-08,2.9744e-08,1.9541e-08,1.5961e-08,2.7129e-08,2.1477e-08,2.6071e-08,3.6545e-08,3.4080e-08,2.2560e-08,2.9397e-08,2.1972e-08
0.166954,3.0266e-08,1.8380e-08,2.7632e-08,2.5708e-08,2.1556e-08,2.0757e-08,3.2758e-08,2.5170e-08,1.9530e-08,1.3205e-08,1.4310e-08,1.0754e-08,9.9416e-09,1.1846e-08,2.7674e-08,3.1899e-08,4.7626e-08,3.2495e-08,1.4481e-08,4.2134e-08,1.8714e-08,2.0273e-08,7.0554e-09,1.8787e-08,1.3335e-08,2.1469e-08,2.9828e-08,1.9712e-08,1.6171e-08,2.7186e-08,2.1534e-08,2.6071e-08,3.7683e-08,3.4226e-08,2.2560e-08,2.9413e-08,2.1972e-08
0.169283,3.0266e-08,1.8798e-08,2.7632e-08,2.5708e-08,2.1592e-08,2.0816e-08,3.2838e-08,2.5170e-08,1.9659e-08,1.3485e-08,1.4551e-08,1.1084e-08,1.0203e-08,1.2056e-08,2.8401e-08,3.2473e-08,4.8293e-08,3.3111e-08,1.4713e-08,4.3304e-08,1.8716e-08,2.0736e-08,7.2078e-09,1.9302e-08,1.3519e-08,2.1469e-08,2.9911e-08,1.9884e-08,1.6383e-08,2.7244e-08,2.1591e-08,2.6071e-08,3.8853e-08,3.4373e-08,2.2560e-08,2.9429e-08,2.1972e-08
0.171644,3.0266e-08,1.9216e-08,2.7632e-08,2.5708e-08,2.1688e-08,2.0907e-08,3.2924e-08,2.5170e-08,1.9796e-08,1.3785e-08,1.4843e-08,1.1444e-08,1.0484e-08,1.2292e-08,2.9189e-08,3.3140e-08,4.9135e-08,3.3789e-08,1.4946e-08,4.4478e-08,1.8738e-08,2.1180e-08,7.3291e-09,1.9778e-08,1.3666e-08,2.1479e-08,3.0017e-08,2.0059e-08,1.6583e-08,2.7283e-08,2.1652e-08,2.6128e-08,3.9969e-08,3.4531e-08,2.2608e-08,2.9515e-08,2.2019e-08
0.174039,3.0266e-08,1.9643e-08,2.7632e-08,2.5714e-08,2.1798e-08,2.1007e-08,3.3010e-08,2.5170e-08,1.9934e-08,1.4094e-08,1.5150e-08,1.1821e-08,1.0777e-08,1.2537e-08,3.0007e-08,3.3839e-08,5.0026e-08,3.4489e-08,1.5181e-08,4.5675e-08,1.8765e-08,2.1627e-08,7.4448e-09,2.0253e-08,1.3805e-08,2.1489e-08,3.0127e-08,2.0238e-08,1.6781e-08,2.7318e-08,2.1714e-08,2.6198e-08,4.1093e-08,3.4693e-08,2.2674e-08,2.9618e-08,2.2087e-08
0.176466,3.0266e-08,2.0078e-08,2.7632e-08,2.5722e-08,2.1909e-08,2.1107e-08,3.3097e-08,2.5170e-08,2.0072e-08,1.4409e-08,1.5462e-08,1.2208e-08,1.1076e-08,1.2787e-08,3.0845e-08,3.4551e-08,5.0931e-08,3.5203e-08,1.5419e-08,4.6901e-08,1.8792e-08,2.2082e-08,7.5621e-09,2.0739e-08,1.3946e-08,2.1500e-08,3.0238e-08,2.0417e-08,1.6981e-08,2.7354e-08,2.1775e-08,2.6268e-08,4.2248e-08,3.4856e-08,2.2741e-08,2.9719e-08,2.2154e-08
0.178928,3.0266e-08,2.0521e-08,2.7632e-08,2.5728e-08,2.2020e-08,2.1206e-08,3.3183e-08,2.5170e-08,2.0211e-08,1.4732e-08,1.5781e-08,1.2607e-08,1.1384e-08,1.3040e-08,3.1706e-08,3.5276e-08,5.1851e-08,3.5930e-08,1.5661e-08,4.8158e-08,1.8819e-08,2.2545e-08,7.6811e-09,2.1235e-08,1.4089e-08,2.1511e-08,3.0349e-08,2.0597e-08,1.7184e-08,2.7388e-08,2.1838e-08,2.6338e-08,4.3433e-08,3.5019e-08,2.2808e-08,2.9821e-08,2.2222e-08
0.181424,3.0266e-08,2.0974e-08,2.7632e-08,2.5735e-08,2.2131e-08,2.1307e-08,3.3269e-08,2.5170e-08,2.0351e-08,1.5060e-08,1.6106e-08,1.3019e-08,1.1700e-08,1.3300e-08,3.2589e-08,3.6016e-08,5.2786e-08,3.6671e-08,1.5907e-08,4.9445e-08,1.8846e-08,2.3018e-08,7.8017e-09,2.1743e-08,1.4231e-08,2.1522e-08,3.0460e-08,2.0777e-08,1.7388e-08,2.7424e-08,2.1899e-08,2.6408e-08,4.4648e-08,3.5182e-08,2.2875e-08,2.9924e-08,2.2290e-08
0.183954,3.0266e-08,2.1436e-08,2.7632e-08,2.5741e-08,2.2242e-08,2.1408e-08,3.3355e-08,2.5170e-08,2.0493e-08,1.5396e-08,1.6437e-08,1.3443e-08,1.2024e-08,1.3563e-08,3.3494e-08,3.6769e-08,5.3737e-08,3.7426e-08,1.6156e-08,5.0765e-08,1.8873e-08,2.3500e-08,7.9240e-09,2.2261e-08,1.4376e-08,2.1532e-08,3.0571e-08,2.0960e-08,1.7595e-08,2.7458e-08,2.1961e-08,2.6477e-08,4.5895e-08,3.5345e-08,2.2941e-08,3.0026e-08,2.2358e-08
0.18652,3.0266e-08,2.1907e-08,2.7632e-08,2.5748e-08,2.2353e-08,2.1509e-08,3.3442e-08,2.5170e-08,2.0634e-08,1.5738e-08,1.6774e-08,1.3881e-08,1.2356e-08,1.3830e-08,3.4423e-08,3.7537e-08,5.4702e-08,3.8194e-08,1.6408e-08,5.2118e-08,1.8900e-08,2.3991e-08,8.0480e-09,2.2791e-08,1.4521e-08,2.1542e-08,3.0682e-08,2.1145e-08,1.7803e-08,2.7493e-08,2.2022e-08,2.6547e-08,4.7173e-08,3.5509e-08,2.3008e-08,3.0128e-08,2.2426e-08
