4.600000000000000000e+01,1.289668605584060117e+02,1.978146027965006851e+03
4.700000000000000000e+01,1.305843470228424792e+02,1.981983225406391966e+03
4.800000000000000000e+01,1.333188812542558139e+02,1.990419104915230037e+03
4.900000000000000000e+01,1.363757591125828128e+02,1.997789350262462904e+03
5.000000000000000000e+01,1.398818079222882318e+02,2.010638192004179245e+03
5.100000000000000000e+01,1.416109497868226867e+02,2.030510797325039221e+03
5.200000000000000000e+01,1.413941422072173282e+02,2.052432216250543661e+03
5.300000000000000000e+01,1.400050428162037690e+02,2.075859047373624890e+03
5.400000000000000000e+01,1.389918993191487289e+02,2.095593351363356760e+03
5.500000000000000000e+01,1.396135513557241552e+02,2.122127724039541135e+03
5.600000000000000000e+01,1.407510874228247530e+02,2.139868010411355499e+03
5.700000000000000000e+01,1.428219256355236269e+02,2.148788847382825224e+03
5.800000000000000000e+01,1.420356833198029278e+02,2.162887640978745821e+03
5.900000000000000000e+01,1.408054539813205963e+02,2.169290044870918791e+03
6.000000000000000000e+01,1.405306165000342560e+02,2.176552863589403387e+03
6.100000000000000000e+01,1.395196473169512217e+02,2.186793457831762225e+03
6.200000000000000000e+01,1.378429284742787786e+02,2.187140738342644909e+03
6.300000000000000000e+01,1.356082132328379259e+02,2.177932155847473950e+03
6.400000000000000000e+01,1.324857852572565093e+02,2.167051221341863311e+03
6.500000000000000000e+01,1.289892665552111168e+02,2.151780400783580262e+03
6.600000000000000000e+01,1.262572599300689831e+02,2.128776186065363618e+03
6.700000000000000000e+01,1.246307142964679571e+02,2.094661318553020465e+03
6.800000000000000000e+01,1.222532465308545113e+02,2.070565830509361604e+03
6.900000000000000000e+01,1.198699718379072152e+02,2.042044731594792211e+03
7.000000000000000000e+01,1.185532415494050156e+02,2.010727945532257991e+03
7.100000000000000000e+01,1.180391785245708292e+02,1.978380172277510155e+03
7.200000000000000000e+01,1.171332814548969452e+02,1.955512742290153710e+03
7.300000000000000000e+01,1.156411097898027691e+02,1.938488758326484458e+03
7.400000000000000000e+01,1.149514137294138720e+02,1.923510359207352622e+03
7.500000000000000000e+01,1.149732923646426315e+02,1.911101343461270062e+03
